vacant;similarity ratio inicial;mean dissatisfaction inicial;mean interratial pears inicial;similarity ratio final;mean dissatisfaction final;mean interratial pears final;number of iterations
0.1617150837988827;0.4511987286706999;0.3744;0.6536;0.769566849551699;0.0;0.8073;1004
0.1617150837988827;0.4435815964838239;0.39;0.6484;0.7916449166954836;0.0;0.8209;1056
0.1617150837988827;0.45420967838691906;0.3732;0.6532;0.7829639708726507;0.0;0.8107;1027
0.1617150837988827;0.45261968074489006;0.384;0.6546;0.7785720735371415;0.0;0.8154;981
0.1617150837988827;0.44384302495158573;0.3888;0.6495;0.7858239675558255;0.0;0.8155;1046
0.1617150837988827;0.44667968797607344;0.3812;0.6508;0.7870177789994582;0.0;0.8165;1028
0.1617150837988827;0.45349634403700284;0.3644;0.6533;0.7834896862134517;0.0;0.8108;1017
0.1617150837988827;0.4444263558617101;0.3916;0.6494;0.8014629969041036;0.0;0.824;1080
0.1617150837988827;0.44233635864507814;0.3936;0.6488;0.7817120631869336;0.0;0.8194;1027
0.1617150837988827;0.44760587643251404;0.3836;0.6514;0.8029663281178755;0.0;0.8236;1048
0.1617150837988827;0.4576253847527025;0.3688;0.6558;0.7912363419681462;0.0;0.8158;1014
0.1617150837988827;0.4497073034710646;0.3648;0.6509;0.7909392003920734;0.0;0.8151;1008
0.1617150837988827;0.4490453990888644;0.3692;0.6514;0.8034120440940786;0.0;0.8291;1063
0.1617150837988827;0.4512773015661869;0.3772;0.6522;0.7714311318247596;0.0;0.8074;967
0.1617150837988827;0.4507801586500402;0.3628;0.654;0.7779954088660612;0.0;0.8115;1002
0.1617150837988827;0.4495758737609689;0.3728;0.6532;0.7754020771384411;0.0;0.806;1015
0.1617150837988827;0.44829397234693386;0.386;0.6534;0.7765877896227507;0.0;0.8143;1028
0.1617150837988827;0.45655681617866867;0.3636;0.6565;0.7773392198237918;0.0;0.8101;968
0.1617150837988827;0.4511206330515508;0.3716;0.6535;0.7905606357148103;0.0;0.8229;990
0.1617150837988827;0.4500753972254977;0.3768;0.6524;0.7899325347288203;0.0;0.8139;1025
0.1617150837988827;0.4536325335371305;0.3608;0.6552;0.7838939708168082;0.0;0.8144;967
0.1617150837988827;0.4615944288094206;0.3624;0.6573;0.7929101595259451;0.0;0.8182;931
0.1617150837988827;0.45454729694781965;0.3524;0.654;0.7822830222950302;0.0;0.8125;967
0.1617150837988827;0.43894779569912823;0.394;0.649;0.7782596885280205;0.0;0.8157;1049
0.1617150837988827;0.4471563532419901;0.382;0.6496;0.7698187543759216;0.0;0.8087;980
0.1617150837988827;0.4555325309760238;0.3728;0.6567;0.7793768345140683;0.0;0.8101;1003
0.1617150837988827;0.4443349288025558;0.3968;0.6488;0.7783958837221697;0.0;0.8092;1019
0.1617150837988827;0.45531872428308245;0.3596;0.6542;0.7659687579384249;0.0;0.8078;955
0.1617150837988827;0.4552282458087704;0.3704;0.6553;0.7842911150111254;0.0;0.8115;994
0.1617150837988827;0.44333493244222755;0.3956;0.6501;0.7847482568156082;0.0;0.8175;1026
0.1617150837988827;0.4514758700693089;0.3652;0.6528;0.8005220435008782;0.0;0.8247;1069
0.1617150837988827;0.4424587404125879;0.3844;0.6499;0.7745711282804656;0.0;0.8162;1037
0.1617150837988827;0.45107587060462545;0.3812;0.6527;0.7774825483012322;0.0;0.8033;966
0.1617150837988827;0.4472949240782004;0.3832;0.651;0.7764692238298523;0.0;0.808;979
0.1617150837988827;0.4469649276733058;0.3832;0.6523;0.7652825682504019;0.0;0.8085;997
0.1617150837988827;0.4565877694485378;0.3688;0.6538;0.7875582552450006;0.0;0.8164;1002
0.1617150837988827;0.4461625464336558;0.3956;0.6496;0.7962658608863658;0.0;0.8238;1044
0.1617150837988827;0.4419658847779756;0.386;0.6495;0.7958406233699273;0.0;0.8186;1060
0.1617150837988827;0.4533830099902583;0.3768;0.6556;0.7853973052766045;0.0;0.8176;980
0.1617150837988827;0.4526425354954976;0.3736;0.652;0.7891339635578581;0.0;0.8151;1003
0.1617150837988827;0.4502634929117485;0.3804;0.653;0.7828930222256194;0.0;0.8189;958
0.1617150837988827;0.4480420663778762;0.37;0.6508;0.7878968270593822;0.0;0.8216;1085
0.1617150837988827;0.45552919962256644;0.3648;0.6557;0.7756849320896932;0.0;0.8157;944
0.1617150837988827;0.45001253862513785;0.3688;0.6522;0.7758030296760531;0.0;0.8089;986
0.1617150837988827;0.4522534883684641;0.3632;0.6548;0.7931515773583656;0.0;0.8168;1045
0.1617150837988827;0.4489025412715231;0.3772;0.6531;0.7948134812580209;0.0;0.8165;1055


0.1667374301675978;0.45468158207114556;0.3708;0.6565;0.7763725560702109;0.0;0.8129;1009
0.1667374301675978;0.44921444585074694;0.3796;0.6523;0.7900187256763622;0.0;0.8191;1064
0.1667374301675978;0.444121118273914;0.4036;0.6494;0.7894392042456441;0.0;0.8135;1062
0.1667374301675978;0.4531477728717862;0.3692;0.6523;0.7810606454013154;0.0;0.813;1005
0.1667374301675978;0.4547268195114818;0.3672;0.6544;0.7736049409948961;0.0;0.8106;917
0.1667374301675978;0.44861539909152637;0.3712;0.6501;0.7996015696081784;0.0;0.8262;1090
0.1667374301675978;0.44339207322488955;0.3936;0.6487;0.7942072915564302;0.0;0.8243;1104
0.1667374301675978;0.44809635323301883;0.3836;0.6525;0.7891011066326076;0.0;0.8219;1013
0.1667374301675978;0.4553396758941855;0.3632;0.6555;0.774288271512175;0.0;0.8078;943
0.1667374301675978;0.4479849244678385;0.3868;0.6517;0.7929039637085092;0.0;0.8236;1047
0.1667374301675978;0.45176777725717304;0.3792;0.652;0.8222001109906923;0.0;0.8371;1114
0.1667374301675978;0.4506663485063197;0.3792;0.6532;0.794871575069957;0.0;0.8259;989
0.1667374301675978;0.45441253393506287;0.37;0.6542;0.7823211149497407;0.0;0.8111;1034
0.1667374301675978;0.44428064371129167;0.3916;0.6503;0.7760916013283244;0.0;0.8179;994
0.1667374301675978;0.44681302005226753;0.3744;0.6509;0.7786282638667068;0.0;0.812;986
0.1667374301675978;0.44724349214342346;0.3736;0.6514;0.779116360282322;0.0;0.8134;1026
0.1667374301675978;0.4575015751775876;0.3596;0.6572;0.7681463685526886;0.0;0.8092;924
0.1667374301675978;0.4515915866934004;0.3764;0.6524;0.7980810941258031;0.0;0.8264;1037
0.1667374301675978;0.4514030149530265;0.3744;0.6547;0.7868573005379621;0.0;0.8218;1029
0.1667374301675978;0.44673920992338534;0.3872;0.6516;0.7885187279057239;0.0;0.8134;1041
0.1667374301675978;0.4440106435677647;0.38;0.6502;0.7837387314923121;0.0;0.8172;1049
0.1667374301675978;0.4547391996174476;0.3668;0.6535;0.7830577781968557;0.0;0.8142;991
0.1667374301675978;0.444983021671592;0.3828;0.6486;0.7834973069738222;0.0;0.8176;1054
0.1667374301675978;0.4584225300696302;0.3584;0.6551;0.7877368270873208;0.0;0.8174;1003
0.1667374301675978;0.45083682295477345;0.3788;0.6536;0.7688539922098727;0.0;0.8107;970
0.1667374301675978;0.4432225485604808;0.3876;0.6494;0.7855458741771427;0.0;0.8159;991
0.1667374301675978;0.4448920722887716;0.3816;0.6506;0.7863115838423359;0.0;0.8193;990
0.1667374301675978;0.43993017340101614;0.3868;0.6486;0.7842311155454139;0.0;0.8158;1068
0.1667374301675978;0.44777730518761455;0.38;0.6519;0.7978801392219389;0.0;0.8268;1067
0.1667374301675978;0.4508482512945564;0.3656;0.6533;0.7791549302344162;0.0;0.8102;959
0.1667374301675978;0.44885825567395243;0.3732;0.6528;0.7801987380139629;0.0;0.8096;1010
0.1667374301675978;0.44268874068056385;0.3928;0.6496;0.7867177770089928;0.0;0.8187;1076
0.1667374301675978;0.45211491797035014;0.3636;0.6534;0.7782634993522548;0.0;0.8146;983
0.1667374301675978;0.4573530050012576;0.356;0.655;0.775403034450638;0.0;0.8171;957
0.1667374301675978;0.44471350008773114;0.3784;0.6493;0.7877458715949996;0.0;0.8166;1018
0.1667374301675978;0.45740348006153236;0.3564;0.657;0.779619216746341;0.0;0.8123;978
0.1667374301675978;0.4471530196956806;0.3788;0.6526;0.7867068263217366;0.0;0.8164;1034
0.1667374301675978;0.4571301503177102;0.364;0.6556;0.7814473048756275;0.0;0.8144;1002
0.1667374301675978;0.4487515887567335;0.3788;0.6506;0.8061877505835093;0.0;0.8288;1020
0.1667374301675978;0.45008873132700183;0.3704;0.652;0.781767784663542;0.0;0.8101;989
0.1667374301675978;0.45697824460578984;0.3568;0.6546;0.7877920622102508;0.0;0.812;997
0.1667374301675978;0.4458244530408464;0.3732;0.6517;0.7766349355807489;0.0;0.8154;974
0.1667374301675978;0.45014444612903587;0.378;0.6523;0.7956725224345668;0.0;0.8233;1002
0.1667374301675978;0.4456606414782818;0.38;0.6522;0.815032499925696;0.0;0.8445;1137
0.1667374301675978;0.44770206839278753;0.384;0.6531;0.785057782261909;0.0;0.8136;1050
0.1667374301675978;0.45070634735846704;0.3828;0.653;0.7905530085163651;0.0;0.8157;1003
0.1667374301675978;0.45233206195799847;0.3796;0.6529;0.7932782429399645;0.0;0.8216;1020
0.1667374301675978;0.45526634499997043;0.3636;0.6533;0.7917168162321194;0.0;0.8263;1028
0.1667374301675978;0.4555330068614951;0.3616;0.6558;0.7865625364059294;0.0;0.8118;988
0.1667374301675978;0.4467763538305597;0.3852;0.6501;0.7736516034376922;0.0;0.8072;1001
0.1667374301675978;0.452884918219433;0.382;0.6541;0.78240063950427;0.0;0.8151;1018
0.1667374301675978;0.45466777183734347;0.3664;0.6565;0.7728154148589941;0.0;0.8124;972
0.1667374301675978;0.45952633508911966;0.362;0.6592;0.7972296687882341;0.0;0.8221;1036
0.1667374301675978;0.45512205619884244;0.3624;0.6538;0.7732601766872734;0.0;0.8051;958
0.1667374301675978;0.4507030142788245;0.3784;0.6529;0.7952930011284386;0.0;0.8269;1090
0.1667374301675978;0.4433958836991258;0.3988;0.6494;0.7805106428249401;0.0;0.819;1013
0.1667374301675978;0.44489540338112604;0.3844;0.6509;0.7853687390380265;0.0;0.8182;1025
0.1667374301675978;0.4544025331667721;0.3684;0.6545;0.8010958541575297;0.0;0.8231;1035
0.1667374301675978;0.44886921070286007;0.3628;0.6542;0.7703101793577029;0.0;0.8144;976
0.1667374301675978;0.45112349252627226;0.376;0.6516;0.7929177702447135;0.0;0.8208;1035
0.1667374301675978;0.4503992082164743;0.3668;0.6531;0.7841487343943241;0.0;0.8182;1037
0.1667374301675978;0.4519572980700851;0.374;0.6538;0.7887825367004456;0.0;0.8212;1040
0.1667374301675978;0.449427777830828;0.374;0.6516;0.8002910945619447;0.0;0.8205;1045
0.1667374301675978;0.44985539567542454;0.3796;0.6515;0.7832382630655483;0.0;0.8174;1097
0.1667374301675978;0.4459773051503142;0.3876;0.6522;0.7774887434742314;0.0;0.8092;1022
0.1667374301675978;0.4414254096820211;0.3984;0.6476;0.7763287460351006;0.0;0.8086;1029
0.1667374301675978;0.46035062071518057;0.3544;0.656;0.7903030123522607;0.0;0.8234;948
0.1667374301675978;0.44916873212930314;0.3808;0.6506;0.7760987445187185;0.0;0.8046;1020
0.1667374301675978;0.4402001727663741;0.4008;0.6484;0.7859963476108429;0.0;0.821;1028
0.1667374301675978;0.45478825033161446;0.3672;0.6552;0.7867768272497859;0.0;0.8264;1007
0.1667374301675978;0.45070110951233616;0.3644;0.6544;0.7848982579896064;0.0;0.8177;982
0.1667374301675978;0.44650587934480757;0.3868;0.6521;0.7810606438616357;0.0;0.8139;1042
0.1667374301675978;0.44265540743214976;0.3884;0.6469;0.7785025514024823;0.0;0.815;1019
0.1667374301675978;0.4483144477463766;0.3816;0.6523;0.778636835051215;0.0;0.8141;1025
0.1667374301675978;0.45329396474496286;0.3696;0.6549;0.7875796832927584;0.0;0.812;1062
0.1667374301675978;0.44523635612166873;0.38;0.6508;0.7811373089608848;0.0;0.8122;1010
0.1667374301675978;0.45111111057904163;0.3768;0.6516;0.7892430133865449;0.0;0.8144;1032
0.1667374301675978;0.45730014902751737;0.3584;0.657;0.7817182601404833;0.0;0.8128;1049
0.1667374301675978;0.4425573146045772;0.3796;0.6503;0.7990615767048176;0.0;0.8231;1041
0.1667374301675978;0.4509877751866261;0.3748;0.6529;0.7894015786768289;0.0;0.8182;1010
0.1667374301675978;0.4468573060375294;0.382;0.652;0.8051420397557119;0.0;0.8303;1066
0.1667374301675978;0.44704968867833333;0.3808;0.6506;0.7758906522097603;0.0;0.8158;978
0.1667374301675978;0.44451540481770646;0.3804;0.6499;0.7830015916164788;0.0;0.8172;1021
0.1667374301675978;0.4559644366394466;0.3644;0.6566;0.7759820807899401;0.0;0.8143;934
0.1667374301675978;0.45672348521833955;0.3672;0.6548;0.7923277699090426;0.0;0.8185;965
0.1667374301675978;0.4495711120157832;0.3668;0.6516;0.790165395338576;0.0;0.8192;975
0.1667374301675978;0.44678397429768557;0.386;0.6516;0.7945563440844702;0.0;0.8241;1038
0.1667374301675978;0.4490025393239106;0.3772;0.6531;0.7893282524774349;0.0;0.8197;1039
0.1667374301675978;0.44247540787468786;0.3856;0.6505;0.7861106367725551;0.0;0.8166;1008
0.1667374301675978;0.44336492838601144;0.39;0.6486;0.7860177766959013;0.0;0.8117;1035
0.1667374301675978;0.45172682528170915;0.3612;0.6538;0.7789473110081537;0.0;0.8182;995
0.1667374301675978;0.4467663545198002;0.3828;0.6503;0.776352554472514;0.0;0.8156;1003
0.1667374301675978;0.4506277775316198;0.3732;0.6516;0.7644044734451436;0.0;0.8054;969
0.1667374301675978;0.44797016491784636;0.3748;0.6517;0.8007615687334101;0.0;0.8205;980
0.1667374301675978;0.4525468226393317;0.3696;0.6544;0.7820115929577839;0.0;0.8091;1013
0.1667374301675978;0.4439677865194639;0.3856;0.6497;0.7872868266823625;0.0;0.8213;1024
0.1667374301675978;0.4443049312663164;0.376;0.6499;0.7905011046548353;0.0;0.8209;1105
0.1667374301675978;0.44971777900459237;0.3796;0.6527;0.7884782484534386;0.0;0.8214;1041
0.1667374301675978;0.4399992204839255;0.3896;0.649;0.779695407355746;0.0;0.8185;1020
0.1667374301675978;0.44775063587587555;0.3836;0.65;0.7941553895448912;0.0;0.8233;1013


0.17175977653631286;0.44757016310555353;0.3808;0.652;0.7898753912120444;0.0;0.8215;983
0.17175977653631286;0.44984253994985685;0.3668;0.6522;0.7806149282755194;0.0;0.8136;1007
0.17175977653631286;0.45620443547373607;0.3612;0.6553;0.7918034858694879;0.0;0.8188;1037
0.17175977653631286;0.4465249267890233;0.3832;0.6493;0.7983391902496276;0.0;0.8298;1042
0.17175977653631286;0.4529739626913194;0.3604;0.6544;0.777834455048855;0.0;0.8174;1028
0.17175977653631286;0.45428301060732046;0.362;0.6546;0.7759168442082427;0.0;0.8131;966
0.17175977653631286;0.45202682356226825;0.3696;0.6532;0.7748806524636859;0.0;0.8173;918
0.17175977653631286;0.4550491995254244;0.3672;0.6551;0.7803296893636023;0.0;0.8219;1009
0.17175977653631286;0.4433949296821591;0.3868;0.6501;0.7801334996144351;0.0;0.8148;1033
0.17175977653631286;0.4542020577555059;0.3692;0.654;0.7796701657853508;0.0;0.8067;1015
0.17175977653631286;0.45393063044762083;0.3756;0.6551;0.7953263309883786;0.0;0.8241;1006
0.17175977653631286;0.4465539727725751;0.3956;0.6507;0.8007653768247297;0.0;0.8271;1091
0.17175977653631286;0.44890016032155117;0.3724;0.653;0.784413497581411;0.0;0.8166;1024
0.17175977653631286;0.453143487260091;0.3684;0.6538;0.7713977981398337;0.0;0.8108;952
0.17175977653631286;0.4471092099875508;0.3844;0.6505;0.8000258627695149;0.0;0.824;1061
0.17175977653631286;0.45047396779805476;0.3736;0.6526;0.7831858772808706;0.0;0.8192;1020
0.17175977653631286;0.4466973053353122;0.3836;0.6493;0.7895320631607857;0.0;0.818;1032
0.17175977653631286;0.4643591860060387;0.344;0.6592;0.7793211230727393;0.0;0.8075;931
0.17175977653631286;0.4587410982696544;0.346;0.6561;0.7756520757100811;0.0;0.8147;937
0.17175977653631286;0.4481487321296256;0.388;0.6522;0.7892739607683449;0.0;0.824;1016
0.17175977653631286;0.44464064311193235;0.3996;0.6509;0.7879672959781007;0.0;0.8176;1021
0.17175977653631286;0.4508034910857218;0.3792;0.6527;0.7858411110545911;0.0;0.8194;1062
0.17175977653631286;0.44281159880655685;0.3924;0.6503;0.7762511225331843;0.0;0.8129;1036
0.17175977653631286;0.4553253878348386;0.3576;0.6552;0.7978511006351804;0.0;0.8229;982
0.17175977653631286;0.45483729593587885;0.37;0.6533;0.7620392429197774;0.0;0.8111;911
0.17175977653631286;0.44731968548417606;0.3804;0.6531;0.7723358968207051;0.0;0.8069;995
0.17175977653631286;0.45085254069949315;0.3672;0.6546;0.7864234924985213;0.0;0.8177;979
0.17175977653631286;0.45367110581857195;0.3696;0.6556;0.7795525517030762;0.0;0.8143;941
0.17175977653631286;0.4547115781653235;0.3636;0.6534;0.7796044559995218;0.0;0.8166;1013
0.17175977653631286;0.4451458805894096;0.3772;0.6502;0.8005777596548906;0.0;0.825;1031
0.17175977653631286;0.44785064050839846;0.3832;0.6523;0.7826734955594374;0.0;0.815;965
0.17175977653631286;0.43692351051117023;0.3992;0.6466;0.7921287244561656;0.0;0.8242;1119
0.17175977653631286;0.4467573061835654;0.3828;0.6507;0.7847325407046073;0.0;0.8206;1012
0.17175977653631286;0.449017302962376;0.3864;0.6518;0.7771801730155172;0.0;0.8168;972
0.17175977653631286;0.4519349178791593;0.3716;0.6518;0.7844863523842011;0.0;0.8084;988
0.17175977653631286;0.4455720706335407;0.3816;0.6526;0.7937063322486189;0.0;0.8199;1065
0.17175977653631286;0.44982777730820905;0.3772;0.6529;0.7649249475195862;0.0;0.8086;961
0.17175977653631286;0.44577873579878524;0.38;0.6509;0.761076859442205;0.0;0.8052;956
0.17175977653631286;0.4557487219522581;0.3676;0.6536;0.7751416006757593;0.0;0.8127;977
0.17175977653631286;0.45637205578038864;0.3652;0.654;0.7745568384580372;0.0;0.8179;956
0.17175977653631286;0.45086587134744005;0.366;0.6534;0.7692025608834338;0.0;0.8037;962
0.17175977653631286;0.4495006365217019;0.3804;0.6517;0.7836606363981661;0.0;0.8202;997
0.17175977653631286;0.45293063067063916;0.3724;0.6533;0.7815687362888457;0.0;0.8207;973
0.17175977653631286;0.4538568183893822;0.3656;0.6549;0.7883839662167753;0.0;0.8201;1004
0.17175977653631286;0.43907350810938434;0.3936;0.6483;0.7903172952473447;0.0;0.817;1081
0.17175977653631286;0.44419445472803226;0.392;0.6512;0.7867596879942562;0.0;0.821;981
0.17175977653631286;0.44024017298756424;0.39;0.6479;0.7731444616334068;0.0;0.8119;1012
0.17175977653631286;0.45020444528364095;0.3696;0.6525;0.7802982618713531;0.0;0.8174;1011
0.17175977653631286;0.4425620759509512;0.396;0.6493;0.7916325342990573;0.0;0.8147;1021
0.17175977653631286;0.4505558744477873;0.3748;0.6544;0.7813606425136257;0.0;0.8104;1010
0.17175977653631286;0.45032682647496247;0.3732;0.6533;0.7931068166848498;0.0;0.8186;1007
0.17175977653631286;0.45339825088641644;0.3756;0.6548;0.7964520496521736;0.0;0.8282;1029
0.17175977653631286;0.4447296923349933;0.3868;0.6501;0.7714635116478681;0.0;0.8047;978
0.17175977653631286;0.45430777131091743;0.3708;0.6539;0.7930006269324548;0.0;0.8321;1001
0.17175977653631286;0.45388491686665694;0.3672;0.6561;0.793661579620305;0.0;0.8271;986
0.17175977653631286;0.4468582585291084;0.3912;0.6502;0.7764344614091526;0.0;0.8116;991
0.17175977653631286;0.455636340393913;0.358;0.6555;0.7849949206679148;0.0;0.8196;987
0.17175977653631286;0.4474587339185484;0.3816;0.6536;0.7716049448845674;0.0;0.8094;972
0.17175977653631286;0.45416253456343675;0.3668;0.6532;0.7787873140852815;0.0;0.8093;1016
0.17175977653631286;0.4530144401658332;0.3736;0.6529;0.7774035034123222;0.0;0.8176;992
0.17175977653631286;0.43885398349438237;0.3944;0.647;0.7800411184676705;0.0;0.8151;1076
0.17175977653631286;0.4555925328921292;0.37;0.6536;0.7648268544987583;0.0;0.8086;964
0.17175977653631286;0.4473677795686839;0.3756;0.6504;0.7926396749021515;0.0;0.8246;1004
0.17175977653631286;0.4520511087188865;0.3692;0.6532;0.7824873050071337;0.0;0.8171;959
0.17175977653631286;0.44349397601201435;0.3912;0.6495;0.786875869389584;0.0;0.819;1037
0.17175977653631286;0.45177206008514986;0.3812;0.6528;0.792029196648794;0.0;0.8179;1019
0.17175977653631286;0.4449106449947423;0.3788;0.65;0.7886934934829144;0.0;0.8176;1014
0.17175977653631286;0.4541430107579528;0.364;0.6557;0.7820154008316373;0.0;0.8175;1019
0.17175977653631286;0.4538201537029861;0.3584;0.6525;0.7734735077816461;0.0;0.813;971
0.17175977653631286;0.4550572956780223;0.3624;0.6549;0.7792649314570582;0.0;0.8099;969
0.17175977653631286;0.45127729960984425;0.3688;0.653;0.7826344521544084;0.0;0.8106;1008
0.17175977653631286;0.4479063519723474;0.3808;0.652;0.7843673048919617;0.0;0.8187;1020
0.17175977653631286;0.4451915946183908;0.3924;0.6496;0.7926325304093873;0.0;0.8227;1017
0.17175977653631286;0.4435139768176444;0.3884;0.6492;0.7940006208804995;0.0;0.821;1048
0.17175977653631286;0.45193777521936246;0.368;0.653;0.7655068526594008;0.0;0.8065;950
0.17175977653631286;0.44963825292705806;0.3728;0.6517;0.7846444475338252;0.0;0.8172;970
0.17175977653631286;0.44951778129307585;0.37;0.6528;0.7846115883879563;0.0;0.8205;957
0.17175977653631286;0.44345350421526;0.3896;0.6488;0.7854606404513175;0.0;0.8164;1034
0.17175977653631286;0.45485300847506077;0.3608;0.6547;0.7822573073637513;0.0;0.8113;983
0.17175977653631286;0.4477615886420925;0.38;0.6504;0.795171103374944;0.0;0.8158;986
0.17175977653631286;0.4465220664841492;0.3816;0.6529;0.7755268379495852;0.0;0.815;1017
0.17175977653631286;0.43979303009780923;0.3904;0.6468;0.7817992103685;0.0;0.8063;1018
0.17175977653631286;0.4500587322244977;0.3756;0.6524;0.7790854054660321;0.0;0.8111;1015
0.17175977653631286;0.4498153968304204;0.3636;0.6529;0.79128158581997;0.0;0.8228;1012
0.17175977653631286;0.44763444904724675;0.386;0.6525;0.8047272777351;0.0;0.8177;1078
0.17175977653631286;0.4539339630050473;0.3652;0.6554;0.7855634958839902;0.0;0.8198;1002
0.17175977653631286;0.44845635184794364;0.384;0.6524;0.7788754086965372;0.0;0.8155;981
0.17175977653631286;0.44593635497960715;0.3896;0.6505;0.786586827395463;0.0;0.81;1028
0.17175977653631286;0.44816825723708226;0.38;0.652;0.7870982554412008;0.0;0.8184;1064
0.17175977653631286;0.4524906301474706;0.3804;0.6535;0.8045210854668456;0.0;0.8267;1030
0.17175977653631286;0.447382544341674;0.3872;0.6524;0.7954758613534737;0.0;0.8193;1054
0.17175977653631286;0.45021349109488784;0.3904;0.6522;0.7822192111328534;0.0;0.8218;987
0.17175977653631286;0.4448311189390319;0.3868;0.6508;0.7722544603421868;0.0;0.8113;988
0.17175977653631286;0.46027585842924373;0.3556;0.6561;0.7721954172640684;0.0;0.8124;968
0.17175977653631286;0.44504921410714704;0.3816;0.6513;0.7819025458405888;0.0;0.8144;1020
0.17175977653631286;0.45136920315922924;0.376;0.6524;0.7893872966873018;0.0;0.8222;1026
0.17175977653631286;0.45158825255026674;0.3748;0.6532;0.7883658710454722;0.0;0.8227;989
0.17175977653631286;0.45241729946674814;0.3692;0.6527;0.7948563371321239;0.0;0.8192;1049
0.17175977653631286;0.457548716615364;0.358;0.6555;0.7857301607474872;0.0;0.8226;959
0.17175977653631286;0.4533253931185565;0.3728;0.655;0.7944987210262918;0.0;0.8219;1050


0.17678212290502796;0.4486044465193556;0.388;0.6514;0.7725763680246119;0.0;0.8103;961
0.17678212290502796;0.44660206982810385;0.3856;0.6503;0.7844487309121996;0.0;0.8143;1039
0.17678212290502796;0.4604753822576631;0.3632;0.6579;0.7886168227170202;0.0;0.8214;950
0.17678212290502796;0.4491958745495367;0.3816;0.653;0.7822501648467701;0.0;0.8172;1014
0.17678212290502796;0.4517696795121603;0.3744;0.6536;0.7951510995006723;0.0;0.8217;1044
0.17678212290502796;0.45185063301753997;0.3696;0.6524;0.7732182712051507;0.0;0.8128;1001
0.17678212290502796;0.4409677921107235;0.3868;0.649;0.7858039666355165;0.0;0.8196;1062
0.17678212290502796;0.4403444588544152;0.392;0.6487;0.7789316022201412;0.0;0.817;1008
0.17678212290502796;0.44350397913307577;0.4044;0.6487;0.8071896516103286;0.0;0.8301;1094
0.17678212290502796;0.4494106356046823;0.3804;0.6515;0.7902820571280799;0.0;0.8221;995
0.17678212290502796;0.44554492604982326;0.3872;0.6499;0.7838549228582326;0.0;0.8147;1010
0.17678212290502796;0.45109158625768414;0.3696;0.6534;0.7748116069510127;0.0;0.8123;983
0.17678212290502796;0.4443101673529298;0.3816;0.6489;0.7722697006994609;0.0;0.815;968
0.17678212290502796;0.45199158602197037;0.3732;0.6522;0.783391116388895;0.0;0.8173;1007
0.17678212290502796;0.4470996876737718;0.3784;0.651;0.7790277849534719;0.0;0.8181;995
0.17678212290502796;0.44857444527598817;0.3764;0.6531;0.7777792157057102;0.0;0.8191;1008
0.17678212290502796;0.4480482567092284;0.3756;0.6517;0.7976377595170444;0.0;0.8188;1023
0.17678212290502796;0.45490681864315047;0.3776;0.6555;0.7866396791239838;0.0;0.8155;974
0.17678212290502796;0.45217777473222087;0.36;0.6518;0.7921506268612274;0.0;0.8243;1008
0.17678212290502796;0.444642072725878;0.3788;0.6476;0.7987120471115415;0.0;0.8237;1068
0.17678212290502796;0.44737635337262327;0.384;0.6517;0.7817692138199503;0.0;0.82;1039
0.17678212290502796;0.4493387329998153;0.3792;0.6505;0.7843887302179225;0.0;0.818;962
0.17678212290502796;0.4492411116017798;0.3672;0.6528;0.7918782440224976;0.0;0.8236;1009
0.17678212290502796;0.447407780664475;0.38;0.6517;0.7780387453291766;0.0;0.8086;1005
0.17678212290502796;0.4425516010817064;0.3896;0.6483;0.7739568393628024;0.0;0.8061;983
0.17678212290502796;0.4412501705134011;0.3932;0.6483;0.8054615583695466;0.0;0.8341;1086
0.17678212290502796;0.45480920030343625;0.3772;0.6552;0.7867163519724091;0.0;0.8218;1001
0.17678212290502796;0.4472487353994586;0.3836;0.6511;0.7873830117414815;0.0;0.8245;993
0.17678212290502796;0.4531134887484594;0.3812;0.6529;0.7957801443120032;0.0;0.823;963
0.17678212290502796;0.4519687257380463;0.372;0.6525;0.7778349311867121;0.0;0.8143;974
0.17678212290502796;0.44555873714592437;0.396;0.6501;0.789885867851919;0.0;0.82;1024
0.17678212290502796;0.45654300613692866;0.3544;0.6548;0.7888663420000169;0.0;0.8252;976
0.17678212290502796;0.4437439782193482;0.3852;0.651;0.7779396949799023;0.0;0.8096;1016
0.17678212290502796;0.4475344496754201;0.3848;0.6513;0.7791239779212848;0.0;0.817;991
0.17678212290502796;0.4474134962770222;0.3812;0.6518;0.7803687360071093;0.0;0.8122;1001
0.17678212290502796;0.45640967380041964;0.3724;0.6577;0.7881806348109333;0.0;0.8142;994
0.17678212290502796;0.45228443995063733;0.3824;0.6532;0.7790068386486872;0.0;0.8148;963
0.17678212290502796;0.44266159807421845;0.3896;0.6487;0.7733211254124305;0.0;0.8118;1064
0.17678212290502796;0.45064301585080246;0.3748;0.6526;0.7670211352945616;0.0;0.8028;974
0.17678212290502796;0.44928492515552826;0.368;0.6554;0.7803692122564722;0.0;0.8122;1000
0.17678212290502796;0.44651540138398566;0.3828;0.6495;0.791919198074145;0.0;0.8193;1080
0.17678212290502796;0.45643538689162616;0.3604;0.6567;0.7905449168351703;0.0;0.8193;970
0.17678212290502796;0.4498487310899378;0.3688;0.6521;0.7825487332375924;0.0;0.8141;995
